time,alpha_t,pv_pu_proxy,pv_kw_eff
2023-02-01T02:00:00.0,0.3,0.0,0.0
2023-02-01T04:00:00.0,0.6138744176306332,0.0,0.0
2023-02-01T06:00:00.0,0.36420159153927123,0.0,0.0
2023-02-01T08:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-02-01T10:00:00.0,0.6986257354637506,0.7499999999999999,7.499999999999999
2023-02-01T12:00:00.0,0.9918194596583637,1.0,10.0
2023-02-01T14:00:00.0,0.3,0.7500000000000001,7.500000000000001
2023-02-01T16:00:00.0,0.3,0.24999999999999994,2.4999999999999996
2023-02-01T18:00:00.0,0.3,1.4997597826618576e-32,1.4997597826618576e-31
2023-02-01T20:00:00.0,0.6642670580442361,0.0,0.0
2023-02-01T22:00:00.0,0.4947644565102453,0.0,0.0
2023-02-02T00:00:00.0,0.3,0.0,0.0
2023-02-02T02:00:00.0,0.3,0.0,0.0
2023-02-02T04:00:00.0,0.3115183703555511,0.0,0.0
2023-02-02T06:00:00.0,0.35045814105081186,0.0,0.0
2023-02-02T08:00:00.0,2.5,0.24999999999999994,2.4999999999999996
2023-02-02T10:00:00.0,0.7765052768542722,0.7499999999999999,7.499999999999999
2023-02-02T12:00:00.0,0.7329843446187769,1.0,10.0
2023-02-02T14:00:00.0,2.5,0.7500000000000001,7.500000000000001
2023-02-02T16:00:00.0,0.5474476776939655,0.24999999999999994,2.4999999999999996
2023-02-02T18:00:00.0,0.9024869802850118,1.4997597826618576e-32,1.4997597826618576e-31
2023-02-02T20:00:00.0,0.3939791074185513,0.0,0.0
2023-02-02T22:00:00.0,0.4352094588839293,0.0,0.0
2023-02-03T00:00:00.0,0.35045814105081186,0.0,0.0
2023-02-03T02:00:00.0,0.6253272873489752,0.0,0.0
2023-02-03T04:00:00.0,0.3,0.0,0.0
2023-02-03T06:00:00.0,0.3,0.0,0.0
2023-02-03T08:00:00.0,0.3,0.24999999999999994,2.4999999999999996
