bus,vA_pu,vB_pu,vC_pu,vmin_pu,vmax_pu,distance_km,under_vmin,over_vmax
17857129,1.0086323205513652,1.0084197020881513,1.0102078095325817,1.0084197020881513,1.0102078095325817,0.0031402999999999995,false,false
9402919,1.0086788602409482,1.0084197020881513,1.0102078095325817,1.0084197020881513,1.0102078095325817,0.0032731999999999995,false,false
12936067,1.0087526940360596,1.008436656532991,1.0102247831842643,1.008436656532991,1.0102247831842643,0.0030012,false,false
9739759,1.0088024475991972,1.0084733999996793,1.010217424042448,1.0084733999996793,1.010217424042448,0.0058022,false,false
13454782,1.0088024475991972,1.0084733999996793,1.010217424042448,1.0084733999996793,1.010217424042448,0.0035222,false,false
14711417,1.0088134340879897,1.0084781095877218,1.010217424042448,1.0084781095877218,1.010217424042448,0.0033092,false,false
12934951,1.0088665007121047,1.008490243230102,1.010221575198072,1.008490243230102,1.010221575198072,0.0012912,false,false
13485933,1.0088733133682186,1.0084950900889946,1.010217424042448,1.0084950900889946,1.010217424042448,0.0011062000000000001,false,false
12934948,1.0088672311380544,1.0084976454208305,1.0102133390777672,1.0084976454208305,1.0102133390777672,0.0012162,false,false
14711419,1.0089317202058823,1.0085288147307576,1.010217424042448,1.0085288147307576,1.010217424042448,0.0011991999999999999,false,false
17855759,1.00899825079364,1.0085573263852292,1.0102174282957412,1.0085573263852292,1.0102174282957412,0.0005972,false,false
17855760,1.0089982570995482,1.0085573299352224,1.0102174202449667,1.0085573299352224,1.0102174202449667,0.0005332,false,false
17874058,1.0089982913955204,1.0085573445942004,1.010217424042448,1.0085573445942004,1.010217424042448,0.0004292,false,false
17855757,1.0089983431332794,1.008557371072857,1.010217425589359,1.008557371072857,1.010217425589359,0.0002172,false,false
17655574,1.0089983384820964,1.0085573719985523,1.010217424042448,1.0085573719985523,1.010217424042448,0.0004742,false,false
17855758,1.008998348739122,1.0085573739551217,1.010217422751931,1.0085573739551217,1.010217422751931,0.0001812,false,false
9431551,1.0089983536308391,1.008557376153135,1.010217425281686,1.008557376153135,1.010217425281686,0.000174,false,false
9431553,1.0089983599857975,1.008557379357564,1.010217423059604,1.008557379357564,1.010217423059604,0.00013800000000000002,false,false
17874057,1.0089983637198339,1.008557380592071,1.010217424042448,1.008557380592071,1.010217424042448,0.0001322,false,false
9431555,1.0089983742397346,1.008557385828125,1.010217424042448,1.008557385828125,1.010217424042448,8.9e-5,false,false
17655573,1.0089983776007756,1.0085573887662258,1.010217424042448,1.0085573887662258,1.010217424042448,0.0001512,false,false
9431552,1.0089983828327478,1.0085573910088372,1.010217424042448,1.0085573910088372,1.010217424042448,0.000108,false,false
9326133,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,0.025668200000000002,false,false
17636402,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,0.0001322,false,false
14495371,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,0.0010682,false,false
9431554,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,8.9e-5,false,false
9108515,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,0.0,false,false
17636403,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,0.0004022,false,false
17636404,1.008998395912678,1.0085573966153658,1.010217424042448,1.0085573966153658,1.010217424042448,0.025884200000000003,false,false
_virtual_bus,1.0085573966153658,1.010217424042448,1.008998395912678,1.0085573966153658,1.010217424042448,,false,false
_virtual_bus,1.0087481645449312,1.010217424042448,1.0093963971710314,1.0087481645449312,1.010217424042448,,false,false
_virtual_bus,1.0087634665282104,1.010217424042448,1.0094588338302157,1.0087634665282104,1.010217424042448,,false,false
_virtual_bus,1.0089542315645876,1.010217424042448,1.0098568104816386,1.0089542315645876,1.010217424042448,,false,false
sourcebusz,1.0091348760691858,1.0094957475205049,1.0103978427065459,1.0091348760691858,1.0103978427065459,0.0,false,false
sourcebus,1.0099999999740397,1.009999999984908,1.0100000000119442,1.0099999999740397,1.0100000000119442,0.001,false,false
_virtual_bus,1.01,1.01,1.01,1.01,1.01,,false,false
